,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi
2017-08-23 07:00:00,25.5,280,30,14.833333333333334
2017-08-23 10:00:00,31.3,275,28,11.300000000000002
2017-08-23 13:00:00,34.1,275,22,16.666666666666668
2017-08-23 16:00:00,34.1,265,22,14.766666666666666
2017-08-23 19:00:00,28.5,270,29,11.366666666666667
2017-08-23 22:00:00,27.0,270,34,10.466666666666669
2017-08-24 01:00:00,25.6,260,39,14.3
2017-08-24 04:00:00,25.0,265,45,14.266666666666666
2017-08-24 07:00:00,25.6,275,47,9.533333333333331
2017-08-24 10:00:00,30.8,270,44,11.333333333333334
2017-08-24 13:00:00,34.4,270,32,10.233333333333334
2017-08-24 16:00:00,34.3,260,28,14.233333333333334
2017-08-24 19:00:00,29.3,265,35,13.0
2017-08-24 22:00:00,27.1,270,45,12.5
2017-08-25 01:00:00,25.7,270,44,17.999999999999996
2017-08-25 04:00:00,24.9,270,46,13.166666666666666
2017-08-25 07:00:00,25.6,270,47,9.133333333333336
2017-08-25 10:00:00,30.3,275,46,9.066666666666666
2017-08-25 13:00:00,32.1,280,31,9.466666666666669
2017-08-25 16:00:00,32.3,280,32,12.55
2017-08-25 19:00:00,28.4,275,34,11.89722222222222
2017-08-25 22:00:00,27.5,280,32,11.89722222222222
2017-08-26 01:00:00,26.4,280,29,14.733333333333333
2017-08-26 04:00:00,25.6,275,27,11.4
2017-08-26 07:00:00,25.3,270,29,11.366666666666664
2017-08-26 10:00:00,26.4,275,28,12.5
2017-08-26 13:00:00,32.3,295,33,14.566666666666668
2017-08-26 16:00:00,30.2,290,33,14.733333333333334
2017-08-26 19:00:00,27.7,290,24,9.066666666666668
2017-08-26 22:00:00,26.0,290,27,7.666666666666667
2017-08-27 01:00:00,25.4,300,19,9.866666666666667
2017-08-27 04:00:00,24.8,305,19,9.733333333333333
2017-08-27 07:00:00,24.5,350,7,10.166666666666666
2017-08-27 10:00:00,26.4,50,6,10.4
2017-08-27 13:00:00,33.4,330,1,11.0
2017-08-27 16:00:00,31.3,270,2,8.333333333333334
2017-08-27 19:00:00,26.3,305,13,8.533333333333333
2017-08-27 22:00:00,25.5,295,17,10.566666666666668
2017-08-28 01:00:00,24.8,290,18,11.433333333333332
2017-08-28 04:00:00,24.4,295,25,10.933333333333332
2017-08-28 07:00:00,25.0,300,27,9.9
2017-08-28 10:00:00,29.9,295,27,10.55
2017-08-28 13:00:00,33.8,285,22,13.1
2017-08-28 16:00:00,33.4,270,26,15.166666666666666
2017-08-28 19:00:00,27.6,270,24,10.233333333333334
2017-08-28 22:00:00,26.2,275,33,10.6
2017-08-29 01:00:00,25.0,275,39,12.866666666666664
2017-08-29 04:00:00,24.3,275,42,13.766666666666666
2017-08-29 07:00:00,24.6,285,36,13.933333333333332
2017-08-29 10:00:00,28.4,290,35,14.633333333333333
2017-08-29 13:00:00,32.3,280,34,19.2
2017-08-29 16:00:00,31.1,275,26,16.86666666666667
2017-08-29 19:00:00,27.2,280,27,17.033333333333335
2017-08-29 22:00:00,26.3,295,27,18.03333333333333
2017-08-30 01:00:00,25.4,300,21,18.666666666666668
2017-08-30 04:00:00,24.4,295,20,16.766666666666666
2017-08-30 07:00:00,25.1,290,17,13.866666666666667
2017-08-30 10:00:00,30.7,290,14,9.533333333333331
2017-08-30 13:00:00,33.4,275,10,14.766666666666666
2017-08-30 16:00:00,33.1,250,8,15.633333333333333
2017-08-30 19:00:00,28.4,260,16,15.4
2017-08-30 22:00:00,26.4,270,13,10.066666666666668
2017-08-31 01:00:00,25.4,245,9,12.8
2017-08-31 04:00:00,24.6,225,10,11.166666666666666
2017-08-31 07:00:00,25.2,230,12,13.066666666666668
2017-08-31 10:00:00,30.6,240,11,11.3
2017-08-31 13:00:00,33.3,235,10,15.333333333333334
2017-08-31 16:00:00,33.5,225,12,15.800000000000002
2017-08-31 19:00:00,30.0,210,11,12.5
2017-08-31 22:00:00,27.9,230,9,12.9
2017-09-01 01:00:00,25.7,245,19,14.733333333333333
2017-09-01 04:00:00,25.0,255,20,10.566666666666666
2017-09-01 07:00:00,25.7,245,13,8.700000000000001
2017-09-01 10:00:00,31.3,255,15,9.0
2017-09-01 13:00:00,34.6,260,17,12.6
2017-09-01 16:00:00,36.0,250,18,15.033333333333331
2017-09-01 19:00:00,30.5,250,14,14.833333333333334
2017-09-01 22:00:00,27.8,255,19,14.366666666666664
2017-09-02 01:00:00,26.1,260,30,15.6
2017-09-02 04:00:00,25.4,265,38,15.6
2017-09-02 07:00:00,25.7,270,39,9.7
2017-09-02 10:00:00,31.6,275,37,9.95
2017-09-02 13:00:00,34.6,275,24,12.8
2017-09-02 16:00:00,34.0,265,26,16.3
2017-09-02 19:00:00,29.2,280,41,12.0
2017-09-02 22:00:00,27.2,285,40,10.9
2017-09-03 01:00:00,25.8,285,39,14.466666666666669
2017-09-03 04:00:00,24.9,290,43,15.15
2017-09-03 07:00:00,25.5,290,42,11.588095238095237
2017-09-03 10:00:00,31.6,295,36,7.9
2017-09-03 13:00:00,35.0,300,22,11.066666666666668
2017-09-03 16:00:00,34.1,270,16,11.533333333333331
2017-09-03 19:00:00,29.9,290,20,10.4
2017-09-03 22:00:00,27.7,300,24,10.6
2017-09-04 01:00:00,25.8,300,24,14.2
2017-09-04 04:00:00,25.2,300,22,9.333333333333334
2017-09-04 07:00:00,26.1,305,29,8.766666666666667
2017-09-04 10:00:00,32.1,300,24,10.166666666666666
2017-09-04 13:00:00,35.2,270,18,14.833333333333334
2017-09-04 16:00:00,34.2,260,15,12.5
2017-09-04 19:00:00,30.0,245,8,9.866666666666667
2017-09-04 22:00:00,28.2,240,8,10.3
2017-09-05 01:00:00,26.6,255,13,11.666666666666666
2017-09-05 04:00:00,25.7,265,16,11.933333333333332
2017-09-05 07:00:00,26.4,215,9,10.333333333333334
2017-09-05 10:00:00,31.8,220,8,9.3
2017-09-05 13:00:00,34.8,235,10,12.366666666666667
2017-09-05 16:00:00,34.2,210,7,10.633333333333336
2017-09-05 19:00:00,30.2,220,7,7.766666666666667
2017-09-05 22:00:00,28.1,265,6,7.400000000000001
2017-09-06 01:00:00,26.8,260,5,9.8
2017-09-06 04:00:00,25.9,245,6,7.399999999999999
2017-09-06 07:00:00,26.4,240,7,7.066666666666666
2017-09-06 10:00:00,31.4,245,11,8.766666666666666
2017-09-06 13:00:00,34.6,255,13,8.766666666666667
2017-09-06 16:00:00,34.0,245,9,10.699999999999998
2017-09-06 19:00:00,29.9,235,5,8.299999999999999
2017-09-06 22:00:00,28.3,230,4,9.866666666666667
2017-09-07 01:00:00,27.3,230,12,11.233333333333334
2017-09-07 04:00:00,26.7,235,14,16.566666666666666
2017-09-07 07:00:00,27.0,240,11,14.933333333333332
2017-09-07 10:00:00,31.5,240,9,13.6
2017-09-07 13:00:00,35.1,235,4,16.0
2017-09-07 16:00:00,34.7,205,4,19.666666666666668
2017-09-07 19:00:00,30.6,265,9,13.766666666666666
2017-09-07 22:00:00,28.5,280,6,15.109523809523811
2017-09-08 01:00:00,27.4,230,3,23.456666666666667
2017-09-08 04:00:00,26.7,220,4,23.456666666666667
2017-09-08 07:00:00,27.2,225,5,23.456666666666667
2017-09-08 10:00:00,32.1,150,1,16.75
2017-09-08 13:00:00,35.2,70,2,21.933333333333337
2017-09-08 16:00:00,34.1,90,2,25.8
2017-09-08 19:00:00,30.3,5,3,26.3
2017-09-08 22:00:00,28.3,55,2,26.5
2017-09-09 01:00:00,27.5,140,5,26.566666666666663
2017-09-09 04:00:00,26.6,155,8,26.600000000000005
2017-09-09 07:00:00,27.2,170,13,26.566666666666663
2017-09-09 10:00:00,32.6,175,12,26.399999999999995
2017-09-09 13:00:00,35.6,180,10,26.5
2017-09-09 16:00:00,36.4,180,9,26.46666666666667
2017-09-09 19:00:00,32.1,220,7,26.366666666666664
2017-09-09 22:00:00,28.7,230,8,26.495238095238097
2017-09-10 01:00:00,27.3,195,9,20.366666666666667
2017-09-10 04:00:00,26.4,190,9,20.366666666666667
2017-09-10 07:00:00,27.0,185,10,20.366666666666667
2017-09-10 10:00:00,32.5,205,7,14.8
2017-09-10 13:00:00,36.8,310,5,20.2
2017-09-10 16:00:00,36.3,360,5,23.03333333333333
2017-09-10 19:00:00,31.6,350,3,24.03333333333333
2017-09-10 22:00:00,28.1,350,4,19.766666666666666
2017-09-11 01:00:00,27.3,30,8,26.03333333333333
2017-09-11 04:00:00,26.5,20,9,24.566666666666663
2017-09-11 07:00:00,27.2,60,11,24.86666666666667
2017-09-11 10:00:00,32.3,80,10,22.5
2017-09-11 13:00:00,34.9,115,10,26.766666666666666
2017-09-11 16:00:00,34.2,140,13,23.166666666666668
2017-09-11 19:00:00,29.2,175,16,19.666666666666668
2017-09-11 22:00:00,27.8,200,8,19.133333333333336
2017-09-12 01:00:00,26.4,210,5,21.633333333333336
2017-09-12 04:00:00,25.7,195,3,22.266666666666666
2017-09-12 07:00:00,26.1,125,7,21.8
2017-09-12 10:00:00,31.2,115,7,22.9
2017-09-12 13:00:00,35.9,275,1,29.566666666666663
2017-09-12 16:00:00,35.8,80,2,25.166666666666668
2017-09-12 19:00:00,32.0,150,5,21.600000000000005
2017-09-12 22:00:00,28.5,135,2,22.53333333333333
2017-09-13 01:00:00,27.2,155,4,24.433333333333337
2017-09-13 04:00:00,26.0,185,4,22.866666666666664
2017-09-13 07:00:00,26.7,125,8,23.633333333333336
2017-09-13 10:00:00,32.7,145,5,19.1
2017-09-13 13:00:00,36.1,55,0,33.53333333333334
2017-09-13 16:00:00,35.4,300,1,35.3
2017-09-13 19:00:00,31.0,90,4,21.53333333333333
2017-09-13 22:00:00,29.3,320,4,18.7
2017-09-14 01:00:00,27.0,330,14,22.633333333333336
2017-09-14 04:00:00,25.3,340,17,19.23333333333333
2017-09-14 07:00:00,26.1,335,17,19.933333333333334
2017-09-14 10:00:00,32.5,335,17,21.2
2017-09-14 13:00:00,36.0,310,17,27.7
2017-09-14 16:00:00,36.9,305,15,23.866666666666664
2017-09-14 19:00:00,31.4,335,12,15.066666666666668
2017-09-14 22:00:00,28.9,0,12,16.1
2017-09-15 01:00:00,27.6,5,10,20.6
2017-09-15 04:00:00,27.1,300,8,16.76666666666667
2017-09-15 07:00:00,26.5,300,12,17.333333333333332
2017-09-15 10:00:00,31.6,310,14,15.5
2017-09-15 13:00:00,34.1,280,14,18.1
2017-09-15 16:00:00,34.6,270,10,14.266666666666666
2017-09-15 19:00:00,29.5,240,6,12.433333333333332
2017-09-15 22:00:00,27.8,255,9,15.0
2017-09-16 01:00:00,26.4,250,17,13.966666666666669
2017-09-16 04:00:00,26.0,250,17,14.766666666666666
2017-09-16 07:00:00,26.4,195,16,12.033333333333331
2017-09-16 10:00:00,30.5,190,16,13.5
2017-09-16 13:00:00,33.4,180,14,14.55
2017-09-16 16:00:00,33.1,170,15,15.166666666666666
2017-09-16 19:00:00,27.6,200,17,10.0
2017-09-16 22:00:00,26.9,210,16,9.95
2017-09-17 01:00:00,25.8,200,25,11.633333333333333
2017-09-17 04:00:00,25.0,185,16,13.733333333333334
2017-09-17 07:00:00,24.6,155,24,12.333333333333334
2017-09-17 10:00:00,26.0,215,56,12.2
2017-09-17 13:00:00,30.3,235,47,16.266666666666666
2017-09-17 16:00:00,28.6,245,47,21.366666666666664
2017-09-17 19:00:00,26.3,245,48,17.333333333333332
2017-09-17 22:00:00,25.6,255,51,12.566666666666668
2017-09-18 01:00:00,24.9,265,54,15.833333333333334
2017-09-18 04:00:00,24.4,270,53,11.266666666666666
2017-09-18 07:00:00,25.4,280,44,10.733333333333334
2017-09-18 10:00:00,29.9,280,43,12.866666666666667
2017-09-18 13:00:00,33.4,275,31,20.73333333333333
2017-09-18 16:00:00,33.2,275,30,17.866666666666664
2017-09-18 19:00:00,28.0,290,41,15.366666666666667
2017-09-18 22:00:00,26.3,300,37,13.1
2017-09-19 01:00:00,25.1,300,61,19.566666666666663
2017-09-19 04:00:00,24.3,305,45,14.199999999999998
2017-09-19 07:00:00,25.2,310,37,13.066666666666668
2017-09-19 10:00:00,31.0,320,28,15.699999999999998
2017-09-19 13:00:00,34.5,295,17,21.466666666666665
2017-09-19 16:00:00,34.1,290,10,27.666666666666668
2017-09-19 19:00:00,29.2,290,5,21.8
2017-09-19 22:00:00,26.9,325,8,15.5
2017-09-20 01:00:00,25.5,330,10,15.633333333333336
2017-09-20 04:00:00,24.7,330,11,18.933333333333334
2017-09-20 07:00:00,25.2,340,16,17.933333333333334
2017-09-20 10:00:00,31.0,345,13,19.066666666666663
2017-09-20 13:00:00,33.9,340,11,25.866666666666664
2017-09-20 16:00:00,34.8,340,8,22.899999999999995
2017-09-20 19:00:00,29.9,340,10,26.433333333333337
2017-09-20 22:00:00,27.2,340,11,27.0
2017-09-21 01:00:00,26.3,350,9,25.766666666666666
2017-09-21 04:00:00,25.9,335,12,20.3
2017-09-21 07:00:00,26.3,360,15,22.03333333333333
2017-09-21 10:00:00,31.6,25,17,23.866666666666664
2017-09-21 13:00:00,34.8,10,6,31.0
2017-09-21 16:00:00,34.1,60,6,19.7
2017-09-21 19:00:00,29.2,105,11,14.366666666666667
2017-09-21 22:00:00,27.4,110,7,16.433333333333334
2017-09-22 01:00:00,26.3,130,4,19.866666666666667
2017-09-22 04:00:00,25.2,165,4,21.066666666666663
2017-09-22 07:00:00,25.6,145,7,21.0
2017-09-22 10:00:00,30.2,155,7,18.76666666666667
2017-09-22 13:00:00,34.0,245,2,21.53333333333333
2017-09-22 16:00:00,34.0,140,2,20.6
2017-09-22 19:00:00,30.0,170,8,18.4
2017-09-22 22:00:00,27.1,155,8,24.03333333333333
2017-09-23 01:00:00,26.0,175,10,26.4
2017-09-23 04:00:00,25.2,190,9,22.73333333333333
2017-09-23 07:00:00,25.3,210,7,18.5
2017-09-23 10:00:00,26.6,205,3,17.066666666666666
2017-09-23 13:00:00,31.6,230,3,12.8
2017-09-23 16:00:00,32.5,245,5,16.3
2017-09-23 19:00:00,28.4,225,5,18.366666666666667
2017-09-23 22:00:00,26.7,275,9,19.03333333333333
2017-09-24 01:00:00,25.4,310,7,21.133333333333333
2017-09-24 04:00:00,24.9,315,8,17.466666666666665
2017-09-24 07:00:00,25.3,315,9,14.666666666666666
2017-09-24 10:00:00,30.7,310,10,16.099999999999998
2017-09-24 13:00:00,33.0,285,13,15.766666666666666
2017-09-24 16:00:00,31.8,275,11,15.266666666666666
2017-09-24 19:00:00,26.8,270,11,10.866666666666667
2017-09-24 22:00:00,25.7,280,14,11.4
2017-09-25 01:00:00,24.9,240,10,14.633333333333336
2017-09-25 04:00:00,24.5,245,8,14.666666666666666
2017-09-25 07:00:00,25.2,270,6,16.666666666666668
2017-09-25 10:00:00,30.0,270,4,14.199999999999998
2017-09-25 13:00:00,33.6,225,5,14.966666666666669
2017-09-25 16:00:00,30.9,190,6,11.199999999999998
2017-09-25 19:00:00,27.1,240,13,10.699999999999998
2017-09-25 22:00:00,26.3,250,11,9.9
2017-09-26 01:00:00,25.4,205,7,13.666666666666666
2017-09-26 04:00:00,24.9,205,7,12.366666666666667
2017-09-26 07:00:00,25.4,195,14,9.5
2017-09-26 10:00:00,28.3,205,20,10.933333333333332
2017-09-26 13:00:00,31.8,230,20,13.466666666666669
2017-09-26 16:00:00,30.8,235,24,9.866666666666667
2017-09-26 19:00:00,27.4,245,26,10.95
2017-09-26 22:00:00,25.8,235,24,14.1
2017-09-27 01:00:00,25.0,230,18,16.166666666666668
2017-09-27 04:00:00,24.3,240,12,10.633333333333333
2017-09-27 07:00:00,25.2,260,10,9.8
2017-09-27 10:00:00,29.9,260,10,9.866666666666667
2017-09-27 13:00:00,33.7,255,13,13.433333333333332
2017-09-27 16:00:00,33.1,245,10,14.666666666666666
2017-09-27 19:00:00,27.7,260,14,12.766666666666666
2017-09-27 22:00:00,26.3,290,13,11.366666666666667
2017-09-28 01:00:00,25.2,290,13,13.966666666666669
2017-09-28 04:00:00,24.4,310,15,11.933333333333332
2017-09-28 07:00:00,25.3,330,15,11.4
2017-09-28 10:00:00,31.1,330,14,10.800000000000002
2017-09-28 13:00:00,34.3,320,15,19.26666666666667
2017-09-28 16:00:00,34.5,320,10,11.966666666666669
2017-09-28 19:00:00,28.8,270,10,8.066666666666668
2017-09-28 22:00:00,27.5,285,10,10.766666666666666
2017-09-29 01:00:00,26.1,305,14,14.2
2017-09-29 04:00:00,25.5,320,13,14.733333333333334
2017-09-29 07:00:00,26.0,0,13,12.633333333333333
2017-09-29 10:00:00,30.3,20,12,17.066666666666666
2017-09-29 13:00:00,33.8,345,8,18.5
2017-09-29 16:00:00,33.7,335,7,18.0
2017-09-29 19:00:00,27.3,330,8,17.366666666666664
2017-09-29 22:00:00,27.3,15,9,17.533333333333335
2017-09-30 01:00:00,25.9,20,11,16.933333333333334
2017-09-30 04:00:00,25.4,30,10,20.4
2017-09-30 07:00:00,26.2,55,12,17.46666666666667
2017-09-30 10:00:00,30.6,90,10,14.35
2017-09-30 13:00:00,32.6,105,3,24.23333333333333
2017-09-30 16:00:00,32.2,270,0,24.8
2017-09-30 19:00:00,28.0,310,2,24.3
2017-09-30 22:00:00,27.2,30,3,24.5
2017-10-01 01:00:00,26.1,50,4,23.066666666666663
2017-10-01 04:00:00,25.4,40,6,16.966666666666665
2017-10-01 07:00:00,25.9,60,8,17.2
2017-10-01 10:00:00,29.3,95,3,19.75
2017-10-01 13:00:00,33.8,190,2,18.0
2017-10-01 16:00:00,33.2,215,4,20.23333333333333
2017-10-01 19:00:00,28.3,260,6,14.9
2017-10-01 22:00:00,27.0,280,6,18.4
2017-10-02 01:00:00,25.9,280,3,18.5
2017-10-02 04:00:00,25.2,330,6,14.433333333333332
2017-10-02 07:00:00,25.8,360,9,13.699999999999998
2017-10-02 10:00:00,30.4,5,10,11.35
2017-10-02 13:00:00,32.6,335,11,17.3
2017-10-02 16:00:00,32.6,310,9,19.933333333333334
2017-10-02 19:00:00,26.9,310,9,16.366666666666664
2017-10-02 22:00:00,26.3,355,10,19.83333333333333
2017-10-03 01:00:00,25.4,335,13,24.9
2017-10-03 04:00:00,24.9,340,16,17.400000000000002
2017-10-03 07:00:00,25.5,350,20,10.2
2017-10-03 10:00:00,27.7,350,20,8.7
2017-10-03 13:00:00,25.9,355,17,10.466666666666669
2017-10-03 16:00:00,25.3,340,16,10.466666666666669
2017-10-03 19:00:00,24.8,330,19,10.2
2017-10-03 22:00:00,24.8,335,13,12.133333333333333
2017-10-04 01:00:00,24.2,335,10,13.933333333333332
2017-10-04 04:00:00,24.0,330,8,14.5
2017-10-04 07:00:00,24.1,275,6,9.133333333333336
2017-10-04 10:00:00,24.4,245,14,9.133333333333333
2017-10-04 13:00:00,29.6,235,15,9.633333333333333
2017-10-04 16:00:00,28.9,225,21,11.266666666666666
2017-10-04 19:00:00,25.2,240,26,11.266666666666666
2017-10-04 22:00:00,24.6,230,25,11.266666666666666
2017-10-05 01:00:00,24.1,225,26,14.433333333333335
2017-10-05 04:00:00,23.6,220,24,14.133333333333333
2017-10-05 07:00:00,24.5,210,21,11.966666666666669
2017-10-05 10:00:00,28.9,210,20,12.4
2017-10-05 13:00:00,31.1,215,16,13.833333333333334
2017-10-05 16:00:00,30.5,220,12,16.066666666666666
2017-10-05 19:00:00,26.1,240,11,13.866666666666664
2017-10-05 22:00:00,25.6,265,6,14.6
2017-10-06 01:00:00,24.7,305,5,13.4
2017-10-06 04:00:00,24.2,300,2,11.300000000000002
2017-10-06 07:00:00,25.1,320,4,11.833333333333334
2017-10-06 10:00:00,29.0,340,3,12.266666666666666
2017-10-06 13:00:00,31.7,305,6,12.200000000000001
2017-10-06 16:00:00,31.9,300,11,12.200000000000001
2017-10-06 19:00:00,27.9,300,18,12.200000000000001
2017-10-06 22:00:00,27.3,320,17,12.200000000000001
2017-10-07 01:00:00,25.7,345,20,15.074702380952383
2017-10-07 04:00:00,24.7,5,14,15.074702380952383
2017-10-07 07:00:00,25.0,360,13,15.074702380952383
2017-10-07 10:00:00,29.5,350,12,15.074702380952383
2017-10-07 13:00:00,32.6,330,11,15.074702380952383
2017-10-07 16:00:00,32.9,285,5,15.074702380952383
2017-10-07 19:00:00,28.6,325,3,15.074702380952383
2017-10-07 22:00:00,27.5,345,4,15.074702380952383
2017-10-08 01:00:00,26.1,0,2,13.372916666666663
2017-10-08 04:00:00,25.1,355,8,13.372916666666663
2017-10-08 07:00:00,26.0,30,13,13.372916666666663
2017-10-08 10:00:00,29.3,55,17,13.372916666666663
2017-10-08 13:00:00,31.1,60,22,13.372916666666663
2017-10-08 16:00:00,31.1,75,17,13.372916666666663
2017-10-08 19:00:00,26.6,100,7,13.372916666666663
2017-10-08 22:00:00,26.2,60,6,13.372916666666663
2017-10-09 01:00:00,24.9,40,8,13.372916666666663
2017-10-09 04:00:00,24.6,50,16,13.372916666666663
2017-10-09 07:00:00,25.3,60,18,13.372916666666663
2017-10-09 10:00:00,29.7,55,21,13.372916666666663
2017-10-09 13:00:00,31.3,55,21,13.372916666666663
2017-10-09 16:00:00,31.0,50,22,13.372916666666663
2017-10-09 19:00:00,26.9,50,23,13.372916666666663
2017-10-09 22:00:00,25.8,60,21,13.372916666666663
2017-10-10 01:00:00,25.2,80,15,13.372916666666663
2017-10-10 04:00:00,24.7,75,11,13.372916666666663
2017-10-10 07:00:00,25.7,65,4,13.372916666666663
2017-10-10 10:00:00,29.6,55,3,13.372916666666663
2017-10-10 13:00:00,33.6,50,2,13.372916666666663
2017-10-10 16:00:00,32.3,40,0,13.372916666666663
2017-10-10 19:00:00,27.6,335,2,13.372916666666663
2017-10-10 22:00:00,26.7,65,3,13.372916666666663
2017-10-11 01:00:00,26.1,120,11,16.023809523809522
2017-10-11 04:00:00,25.4,140,13,14.0
2017-10-11 07:00:00,26.2,135,15,14.4
2017-10-11 10:00:00,29.5,140,10,14.033333333333331
2017-10-11 13:00:00,32.2,150,7,15.066666666666668
2017-10-11 16:00:00,32.4,120,6,18.3
2017-10-11 19:00:00,27.4,115,10,16.566666666666666
2017-10-11 22:00:00,26.3,110,16,19.8
2017-10-12 01:00:00,25.8,115,18,27.766666666666666
2017-10-12 04:00:00,25.2,115,18,24.133333333333336
2017-10-12 07:00:00,26.0,110,15,27.73333333333333
2017-10-12 10:00:00,29.5,105,14,23.633333333333336
2017-10-12 13:00:00,31.5,115,16,33.333333333333336
2017-10-12 16:00:00,31.4,135,14,35.63333333333333
2017-10-12 19:00:00,27.7,150,9,32.3
2017-10-12 22:00:00,26.7,165,6,30.066666666666663
2017-10-13 01:00:00,26.1,115,6,28.7
2017-10-13 04:00:00,25.3,100,6,27.166666666666668
2017-10-13 07:00:00,26.0,65,5,21.53333333333333
2017-10-13 10:00:00,28.5,50,8,19.766666666666666
2017-10-13 13:00:00,32.3,50,1,23.200000000000003
2017-10-13 16:00:00,32.3,260,5,26.700000000000003
2017-10-13 19:00:00,27.7,315,7,20.433333333333334
2017-10-13 22:00:00,26.7,5,6,11.8
2017-10-14 01:00:00,25.8,10,8,13.2
2017-10-14 04:00:00,25.1,5,8,14.1
2017-10-14 07:00:00,25.8,20,11,17.8
2017-10-14 10:00:00,29.4,10,8,18.3
2017-10-14 13:00:00,31.5,360,8,19.96666666666667
2017-10-14 16:00:00,31.7,335,8,18.366666666666667
2017-10-14 19:00:00,26.9,310,12,20.8
2017-10-14 22:00:00,25.6,315,12,17.933333333333334
2017-10-15 01:00:00,24.5,345,10,21.23333333333333
2017-10-15 04:00:00,23.8,345,8,17.566666666666666
2017-10-15 07:00:00,24.5,330,7,12.266666666666666
2017-10-15 10:00:00,29.2,320,6,11.800000000000002
2017-10-15 13:00:00,32.2,235,11,15.133333333333333
2017-10-15 16:00:00,31.2,230,13,14.9
2017-10-15 19:00:00,25.9,255,28,15.3
2017-10-15 22:00:00,24.9,260,37,14.2
2017-10-16 01:00:00,24.0,290,16,17.566666666666666
2017-10-16 04:00:00,23.5,285,15,12.166666666666666
2017-10-16 07:00:00,24.6,270,22,12.5
2017-10-16 10:00:00,29.1,270,21,12.166666666666666
2017-10-16 13:00:00,32.7,265,23,10.666666666666666
2017-10-16 16:00:00,31.4,245,23,13.766666666666667
2017-10-16 19:00:00,26.6,250,24,10.566666666666668
2017-10-16 22:00:00,25.1,250,26,12.666666666666666
2017-10-17 01:00:00,23.9,245,19,13.0
2017-10-17 04:00:00,23.2,250,20,15.199999999999998
2017-10-17 07:00:00,24.4,250,24,11.1
2017-10-17 10:00:00,26.8,245,24,10.2
2017-10-17 13:00:00,31.9,245,23,14.1
2017-10-17 16:00:00,31.9,250,14,15.066666666666668
2017-10-17 19:00:00,26.5,260,20,14.366666666666667
2017-10-17 22:00:00,25.6,265,17,14.666666666666666
2017-10-18 01:00:00,24.9,260,19,15.766666666666666
2017-10-18 04:00:00,24.4,255,20,15.766666666666666
2017-10-18 07:00:00,24.7,240,18,13.633333333333333
2017-10-18 10:00:00,27.4,240,17,17.3
2017-10-18 13:00:00,26.1,230,11,20.166666666666668
2017-10-18 16:00:00,25.1,255,24,21.26666666666667
2017-10-18 19:00:00,24.7,260,27,13.1
2017-10-18 22:00:00,24.4,270,18,13.7
2017-10-19 01:00:00,24.0,290,15,14.8
2017-10-19 04:00:00,23.2,295,14,13.699999999999998
2017-10-19 07:00:00,24.2,310,9,10.95
2017-10-19 10:00:00,28.6,310,8,13.0
2017-10-19 13:00:00,30.9,285,13,19.066666666666663
2017-10-19 16:00:00,31.2,280,13,17.2
2017-10-19 19:00:00,26.8,275,15,11.533333333333331
2017-10-19 22:00:00,25.4,290,19,9.233333333333334
2017-10-20 01:00:00,24.3,315,21,13.333333333333334
2017-10-20 04:00:00,23.9,325,20,12.933333333333332
2017-10-20 07:00:00,24.3,335,18,11.333333333333334
2017-10-20 10:00:00,29.5,330,16,11.7
2017-10-20 13:00:00,32.7,310,16,18.55
2017-10-20 16:00:00,33.7,300,15,22.4
2017-10-20 19:00:00,28.0,300,10,21.3
