,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen
2017-11-03 01:00:00,20.9,60,33,41.7
2017-11-03 04:00:00,20.0,65,40,42.6
2017-11-03 07:00:00,20.4,60,41,39.7
2017-11-03 10:00:00,26.3,60,44,39.73333333333333
2017-11-03 13:00:00,29.9,55,31,51.93333333333334
2017-11-03 16:00:00,29.3,60,39,42.833333333333336
2017-11-03 19:00:00,23.9,65,41,38.06666666666667
2017-11-03 22:00:00,22.2,60,55,43.7
2017-11-04 01:00:00,20.1,65,68,44.8
2017-11-04 04:00:00,20.2,60,76,44.6
2017-11-04 07:00:00,21.1,65,70,28.9
2017-11-04 10:00:00,26.5,60,71,31.53333333333333
2017-11-04 13:00:00,30.0,45,33,35.0
2017-11-04 16:00:00,28.2,45,44,36.96666666666667
2017-11-04 19:00:00,24.9,55,62,36.96666666666667
2017-11-04 22:00:00,23.6,65,74,36.96666666666667
2017-11-05 01:00:00,23.1,70,81,36.2
2017-11-05 04:00:00,22.4,70,82,37.5
2017-11-05 07:00:00,21.0,75,81,27.600000000000005
2017-11-05 10:00:00,20.0,70,84,32.233333333333334
2017-11-05 13:00:00,19.6,70,78,38.56666666666667
2017-11-05 16:00:00,19.3,75,79,36.63333333333333
2017-11-05 19:00:00,19.7,80,71,32.96666666666667
2017-11-05 22:00:00,19.4,85,62,33.5
2017-11-06 01:00:00,19.1,85,56,31.666666666666668
2017-11-06 04:00:00,18.7,80,56,35.166666666666664
2017-11-06 07:00:00,19.2,80,58,29.3
2017-11-06 10:00:00,23.1,80,58,30.4
2017-11-06 13:00:00,26.9,80,47,37.9
2017-11-06 16:00:00,27.2,75,41,40.2
2017-11-06 19:00:00,23.6,80,46,39.8
2017-11-06 22:00:00,22.7,75,42,27.15
2017-11-07 01:00:00,20.8,80,39,31.9
2017-11-07 04:00:00,20.2,70,37,26.96666666666667
2017-11-07 07:00:00,21.2,70,38,23.100000000000005
2017-11-07 10:00:00,26.6,70,42,23.933333333333334
2017-11-07 13:00:00,29.4,65,34,29.53333333333333
2017-11-07 16:00:00,27.6,60,35,28.96666666666667
2017-11-07 19:00:00,23.4,60,31,26.914285714285715
2017-11-07 22:00:00,23.1,65,35,24.0
2017-11-08 01:00:00,23.3,75,39,27.0
2017-11-08 04:00:00,22.8,75,47,26.566666666666663
2017-11-08 07:00:00,22.6,80,55,16.5
2017-11-08 10:00:00,24.4,80,54,13.4
2017-11-08 13:00:00,27.2,85,42,14.3
2017-11-08 16:00:00,27.4,90,37,19.553333333333335
2017-11-08 19:00:00,23.2,85,40,19.553333333333335
2017-11-08 22:00:00,22.7,85,40,19.553333333333335
2017-11-09 01:00:00,21.9,80,46,23.700000000000003
2017-11-09 04:00:00,21.3,80,50,18.433333333333334
2017-11-09 07:00:00,22.6,85,48,14.633333333333336
2017-11-09 10:00:00,28.3,90,44,11.666666666666666
2017-11-09 13:00:00,30.2,80,30,22.0
2017-11-09 16:00:00,30.2,80,27,19.5
2017-11-09 19:00:00,25.3,80,35,15.3
2017-11-09 22:00:00,24.3,75,36,12.933333333333332
2017-11-10 01:00:00,23.0,85,36,16.633333333333333
2017-11-10 04:00:00,22.1,85,38,13.033333333333331
2017-11-10 07:00:00,23.0,85,45,11.4
2017-11-10 10:00:00,28.9,80,43,17.1
2017-11-10 13:00:00,31.6,70,29,18.33333333333333
2017-11-10 16:00:00,29.8,75,28,21.1
2017-11-10 19:00:00,27.2,75,31,14.7
2017-11-10 22:00:00,26.0,70,28,13.966666666666669
2017-11-11 01:00:00,23.5,70,31,19.7
2017-11-11 04:00:00,22.5,75,35,17.53333333333333
2017-11-11 07:00:00,23.3,90,39,12.966666666666669
2017-11-11 10:00:00,28.8,85,35,16.0
2017-11-11 13:00:00,31.3,70,24,27.46666666666667
2017-11-11 16:00:00,30.5,65,20,26.8
2017-11-11 19:00:00,26.4,75,23,17.8
2017-11-11 22:00:00,25.2,80,23,16.066666666666666
2017-11-12 01:00:00,23.7,60,18,20.5
2017-11-12 04:00:00,22.6,65,22,19.066666666666663
2017-11-12 07:00:00,23.7,70,25,14.4
2017-11-12 10:00:00,28.8,70,27,14.1
2017-11-12 13:00:00,31.7,70,18,30.73333333333333
2017-11-12 16:00:00,31.3,70,15,28.166666666666668
2017-11-12 19:00:00,27.4,85,13,21.399999999999995
2017-11-12 22:00:00,25.3,85,13,23.666666666666668
2017-11-13 01:00:00,24.5,90,15,29.866666666666664
2017-11-13 04:00:00,23.4,75,10,21.73333333333333
2017-11-13 07:00:00,24.1,55,12,16.6
2017-11-13 10:00:00,29.0,55,13,16.866666666666667
2017-11-13 13:00:00,31.6,45,12,33.333333333333336
2017-11-13 16:00:00,31.6,45,11,33.03333333333333
2017-11-13 19:00:00,27.0,55,10,25.46666666666667
2017-11-13 22:00:00,25.6,70,9,24.566666666666663
2017-11-14 01:00:00,24.7,105,9,25.26666666666667
2017-11-14 04:00:00,23.4,90,7,22.766666666666666
2017-11-14 07:00:00,24.3,70,9,17.566666666666666
2017-11-14 10:00:00,29.2,55,15,17.333333333333332
2017-11-14 13:00:00,32.0,60,16,28.600000000000005
2017-11-14 16:00:00,31.6,55,16,32.93333333333333
2017-11-14 19:00:00,27.0,80,19,29.96666666666667
2017-11-14 22:00:00,25.7,95,25,25.7
2017-11-15 01:00:00,24.7,90,24,484.5
2017-11-15 04:00:00,23.9,85,22,21.23333333333333
2017-11-15 07:00:00,24.5,80,26,12.7
2017-11-15 10:00:00,29.6,70,27,12.6
2017-11-15 13:00:00,31.4,50,20,20.666666666666664
2017-11-15 16:00:00,31.2,55,20,18.633333333333333
2017-11-15 19:00:00,27.5,85,25,18.7
2017-11-15 22:00:00,26.0,95,27,11.8
2017-11-16 01:00:00,24.4,80,22,16.7
2017-11-16 04:00:00,23.5,75,21,15.666666666666666
2017-11-16 07:00:00,24.4,90,20,10.166666666666666
2017-11-16 10:00:00,29.0,120,20,11.766666666666666
2017-11-16 13:00:00,31.7,130,15,16.299999999999997
2017-11-16 16:00:00,31.6,140,8,10.766666666666666
2017-11-16 19:00:00,28.9,120,8,13.433333333333332
2017-11-16 22:00:00,27.0,125,8,12.7
2017-11-17 01:00:00,25.8,135,7,23.03333333333333
2017-11-17 04:00:00,24.9,140,9,19.866666666666664
2017-11-17 07:00:00,25.8,160,11,13.3
2017-11-17 10:00:00,30.5,185,9,14.0
2017-11-17 13:00:00,33.7,270,6,22.6
2017-11-17 16:00:00,33.4,265,7,16.9
2017-11-17 19:00:00,28.9,275,9,23.1
2017-11-17 22:00:00,27.5,305,10,13.6
2017-11-18 01:00:00,26.3,310,9,14.2
2017-11-18 04:00:00,25.4,325,10,17.15
2017-11-18 07:00:00,26.3,340,10,12.7
2017-11-18 10:00:00,31.4,350,8,12.4
2017-11-18 13:00:00,34.7,355,4,28.133333333333336
2017-11-18 16:00:00,33.6,5,5,31.33333333333333
2017-11-18 19:00:00,31.2,70,7,17.0
2017-11-18 22:00:00,28.8,95,10,18.066666666666663
2017-11-19 01:00:00,26.1,70,15,15.5
2017-11-19 04:00:00,25.0,75,20,14.433333333333332
2017-11-19 07:00:00,25.2,80,27,9.166666666666666
2017-11-19 10:00:00,29.4,90,38,10.499999999999998
2017-11-19 13:00:00,32.4,90,39,14.933333333333332
2017-11-19 16:00:00,31.0,85,37,18.6
2017-11-19 19:00:00,26.7,80,38,13.433333333333332
2017-11-19 22:00:00,25.0,80,43,10.8
2017-11-20 01:00:00,23.7,80,49,14.366666666666664
2017-11-20 04:00:00,23.1,75,52,10.133333333333333
2017-11-20 07:00:00,23.9,70,43,10.866666666666667
2017-11-20 10:00:00,26.3,70,42,11.9
2017-11-20 13:00:00,27.7,75,35,13.566666666666665
2017-11-20 16:00:00,26.8,80,42,14.75
2017-11-20 19:00:00,24.6,85,56,10.0
2017-11-20 22:00:00,23.3,90,59,6.85
2017-11-21 01:00:00,22.9,100,51,8.4
2017-11-21 04:00:00,23.1,105,45,9.666666666666666
2017-11-21 07:00:00,23.3,105,50,10.266666666666667
2017-11-21 10:00:00,26.8,110,44,9.433333333333332
2017-11-21 13:00:00,29.7,100,26,15.733333333333334
2017-11-21 16:00:00,29.3,85,29,16.666666666666668
2017-11-21 19:00:00,25.4,90,35,10.55
2017-11-21 22:00:00,23.6,90,36,9.133333333333336
2017-11-22 01:00:00,22.4,105,29,10.9
2017-11-22 04:00:00,21.7,110,29,12.166666666666666
2017-11-22 07:00:00,22.4,100,30,8.033333333333333
2017-11-22 10:00:00,27.6,100,34,13.3
2017-11-22 13:00:00,29.8,90,28,13.95
2017-11-22 16:00:00,29.6,85,29,16.2
2017-11-22 19:00:00,25.4,90,37,8.733333333333334
2017-11-22 22:00:00,23.7,90,41,8.966666666666667
2017-11-23 01:00:00,21.8,90,44,9.4
2017-11-23 04:00:00,20.8,95,45,11.033333333333331
2017-11-23 07:00:00,20.8,90,43,9.833333333333334
2017-11-23 10:00:00,25.6,90,49,10.9
2017-11-23 13:00:00,31.9,85,29,15.033333333333331
2017-11-23 16:00:00,29.3,85,37,11.7
2017-11-23 19:00:00,24.6,90,46,9.95
2017-11-23 22:00:00,22.6,95,49,11.066666666666668
2017-11-24 01:00:00,20.6,100,46,14.133333333333336
2017-11-24 04:00:00,19.5,95,45,16.0
2017-11-24 07:00:00,19.3,95,44,11.800000000000002
2017-11-24 10:00:00,23.7,90,47,16.530555555555555
2017-11-24 13:00:00,27.7,85,43,19.8
2017-11-24 16:00:00,26.8,85,41,20.5
2017-11-24 19:00:00,22.8,80,43,16.530555555555555
2017-11-24 22:00:00,20.5,85,46,16.95
2017-11-25 01:00:00,18.7,90,42,17.333333333333332
2017-11-25 04:00:00,17.6,85,42,22.83333333333333
2017-11-25 07:00:00,18.1,85,44,15.2
2017-11-25 10:00:00,23.3,85,44,20.73333333333333
2017-11-25 13:00:00,28.3,85,39,21.700000000000003
2017-11-25 16:00:00,28.0,85,31,23.133333333333336
2017-11-25 19:00:00,23.1,80,36,22.9
2017-11-25 22:00:00,21.6,70,31,20.133333333333336
2017-11-26 01:00:00,19.9,70,28,20.566666666666663
2017-11-26 04:00:00,19.0,65,30,22.46666666666667
2017-11-26 07:00:00,19.2,65,34,20.8
2017-11-26 10:00:00,24.6,75,34,21.723809523809518
2017-11-26 13:00:00,29.3,70,26,22.266666666666666
2017-11-26 16:00:00,28.7,70,24,24.3
2017-11-26 19:00:00,23.7,70,30,21.433333333333334
2017-11-26 22:00:00,22.0,65,24,20.23333333333333
2017-11-27 01:00:00,19.9,65,22,17.766666666666666
2017-11-27 04:00:00,18.9,70,23,20.8
2017-11-27 07:00:00,19.5,75,23,18.5
2017-11-27 10:00:00,25.1,70,23,11.9
2017-11-27 13:00:00,29.1,65,20,21.8
2017-11-27 16:00:00,28.9,55,16,24.6
2017-11-27 19:00:00,24.0,75,19,20.5
2017-11-27 22:00:00,22.6,70,22,19.433333333333334
2017-11-28 01:00:00,21.5,65,28,23.5
2017-11-28 04:00:00,20.6,65,31,18.066666666666663
2017-11-28 07:00:00,21.0,65,32,10.3
2017-11-28 10:00:00,26.7,65,35,15.4
2017-11-28 13:00:00,31.1,50,24,18.133333333333336
2017-11-28 16:00:00,30.3,65,25,17.080000000000002
2017-11-28 19:00:00,25.2,80,36,17.080000000000002
2017-11-28 22:00:00,23.8,65,38,17.080000000000002
2017-11-29 01:00:00,22.4,80,40,20.950000000000003
2017-11-29 04:00:00,21.7,85,45,25.133333333333336
2017-11-29 07:00:00,22.3,85,40,23.46333333333334
2017-11-29 10:00:00,27.6,75,41,23.46333333333334
2017-11-29 13:00:00,31.1,60,24,23.46333333333334
2017-11-29 16:00:00,30.4,60,24,25.46666666666667
2017-11-29 19:00:00,26.9,75,29,28.9
2017-11-29 22:00:00,24.9,60,26,16.86666666666667
2017-11-30 01:00:00,23.2,65,29,19.23333333333333
2017-11-30 04:00:00,22.3,70,32,18.5
2017-11-30 07:00:00,22.9,60,28,10.066666666666668
2017-11-30 10:00:00,28.4,50,28,15.85
2017-11-30 13:00:00,31.6,55,24,19.3
2017-11-30 16:00:00,30.6,55,25,29.1
2017-11-30 19:00:00,26.9,70,31,21.4
2017-11-30 22:00:00,25.5,60,29,16.866666666666667
2017-12-01 01:00:00,23.2,65,35,20.7
2017-12-01 04:00:00,22.3,70,43,21.0
2017-12-01 07:00:00,22.6,75,45,15.033333333333331
2017-12-01 10:00:00,27.9,75,45,12.133333333333333
2017-12-01 13:00:00,29.9,65,33,20.866666666666664
2017-12-01 16:00:00,28.9,70,33,17.733333333333334
2017-12-01 19:00:00,25.5,75,42,14.1
2017-12-01 22:00:00,23.7,75,49,12.3
2017-12-02 01:00:00,21.9,75,45,14.033333333333331
2017-12-02 04:00:00,20.9,65,40,14.0
2017-12-02 07:00:00,21.0,60,39,10.2
2017-12-02 10:00:00,26.7,65,40,11.966666666666669
2017-12-02 13:00:00,30.9,60,30,28.46666666666667
2017-12-02 16:00:00,30.3,65,29,29.899999999999995
2017-12-02 19:00:00,25.3,70,29,21.83333333333333
2017-12-02 22:00:00,23.2,65,29,17.23333333333333
2017-12-03 01:00:00,21.2,70,27,23.33333333333333
2017-12-03 04:00:00,20.1,65,26,18.73333333333333
2017-12-03 07:00:00,20.5,60,27,12.1
2017-12-03 10:00:00,26.2,60,25,11.766666666666666
2017-12-03 13:00:00,30.3,55,19,26.73333333333333
2017-12-03 16:00:00,30.2,65,17,28.633333333333336
2017-12-03 19:00:00,25.2,85,25,25.9
2017-12-03 22:00:00,23.7,75,23,20.46666666666667
2017-12-04 01:00:00,21.7,65,26,24.6
2017-12-04 04:00:00,20.5,70,30,14.1
2017-12-04 07:00:00,20.5,75,38,10.2
2017-12-04 10:00:00,26.5,70,40,10.133333333333333
2017-12-04 13:00:00,31.1,65,29,20.53333333333333
2017-12-04 16:00:00,30.5,60,30,25.1
2017-12-04 19:00:00,25.3,75,32,16.51904761904762
2017-12-04 22:00:00,23.4,80,29,10.966666666666669
2017-12-05 01:00:00,21.6,75,31,18.066666666666663
2017-12-05 04:00:00,20.4,70,33,18.866666666666664
2017-12-05 07:00:00,20.7,70,39,17.866666666666664
2017-12-05 10:00:00,24.8,70,41,22.499999999999996
2017-12-05 13:00:00,29.2,60,34,36.4
2017-12-05 16:00:00,29.0,65,30,28.8
2017-12-05 19:00:00,23.5,60,23,17.36666666666667
2017-12-05 22:00:00,21.2,80,18,20.133333333333333
2017-12-06 01:00:00,19.4,90,17,25.433333333333337
2017-12-06 04:00:00,18.5,95,15,21.33333333333333
2017-12-06 07:00:00,19.0,100,16,16.833333333333332
2017-12-06 10:00:00,24.5,100,14,16.633333333333333
2017-12-06 13:00:00,28.4,85,12,28.266666666666666
2017-12-06 16:00:00,29.1,90,11,39.266666666666666
2017-12-06 19:00:00,24.7,125,13,30.866666666666664
2017-12-06 22:00:00,23.1,160,6,31.96666666666667
2017-12-07 01:00:00,22.0,260,5,34.43333333333333
2017-12-07 04:00:00,21.1,305,7,28.2
2017-12-07 07:00:00,21.7,5,6,18.0
2017-12-07 10:00:00,26.9,50,7,20.366666666666667
2017-12-07 13:00:00,31.5,70,7,35.833333333333336
2017-12-07 16:00:00,31.7,60,5,38.7
2017-12-07 19:00:00,26.9,100,7,34.8
2017-12-07 22:00:00,25.4,95,9,30.047619047619055
2017-12-08 01:00:00,23.8,40,7,18.466666666666665
2017-12-08 04:00:00,22.6,35,15,26.633333333333336
2017-12-08 07:00:00,23.0,55,27,17.466666666666665
2017-12-08 10:00:00,28.2,60,36,16.0
2017-12-08 13:00:00,30.4,70,31,22.2
2017-12-08 16:00:00,28.6,70,32,35.03333333333334
2017-12-08 19:00:00,25.8,75,33,33.9
2017-12-08 22:00:00,22.6,75,29,23.25
2017-12-09 01:00:00,20.4,70,18,25.73333333333333
2017-12-09 04:00:00,19.2,70,14,27.899999999999995
2017-12-09 07:00:00,19.3,70,19,26.2
2017-12-09 10:00:00,24.6,70,20,27.866666666666664
2017-12-09 13:00:00,28.5,80,16,27.2
2017-12-09 16:00:00,28.8,75,14,26.9
2017-12-09 19:00:00,24.0,75,13,26.966666666666665
2017-12-09 22:00:00,22.3,30,5,26.966666666666665
2017-12-10 01:00:00,20.4,350,8,34.61111111111111
2017-12-10 04:00:00,19.4,340,13,34.61111111111111
2017-12-10 07:00:00,20.5,330,15,34.61111111111111
2017-12-10 10:00:00,26.0,330,17,28.8
2017-12-10 13:00:00,30.3,320,9,30.23333333333333
2017-12-10 16:00:00,30.4,315,5,34.61111111111111
2017-12-10 19:00:00,26.2,340,10,34.61111111111111
2017-12-10 22:00:00,25.0,355,8,44.8
2017-12-11 01:00:00,23.9,285,2,51.03333333333333
2017-12-11 04:00:00,22.7,310,9,30.966666666666665
2017-12-11 07:00:00,22.0,345,15,22.633333333333336
2017-12-11 10:00:00,26.9,5,12,25.85
2017-12-11 13:00:00,30.2,75,7,41.56666666666667
2017-12-11 16:00:00,30.4,95,4,44.133333333333326
2017-12-11 19:00:00,26.6,135,3,40.2
2017-12-11 22:00:00,25.2,195,5,39.5
2017-12-12 01:00:00,24.0,220,11,22.766666666666666
2017-12-12 04:00:00,22.3,245,11,29.96666666666667
2017-12-12 07:00:00,22.5,250,11,22.2
2017-12-12 10:00:00,27.1,235,10,27.15
2017-12-12 13:00:00,31.6,205,6,45.23333333333333
2017-12-12 16:00:00,30.9,205,5,59.06666666666666
2017-12-12 19:00:00,28.6,195,8,54.23333333333333
2017-12-12 22:00:00,27.5,200,13,45.4
2017-12-13 01:00:00,25.8,210,19,48.6
2017-12-13 04:00:00,24.5,210,15,35.9
2017-12-13 07:00:00,24.0,230,12,30.166666666666668
2017-12-13 10:00:00,28.7,240,11,30.0
2017-12-13 13:00:00,31.7,200,5,48.26666666666667
2017-12-13 16:00:00,31.6,210,3,55.73333333333333
2017-12-13 19:00:00,29.6,165,3,45.56666666666666
2017-12-13 22:00:00,28.8,170,4,41.73333333333333
2017-12-14 01:00:00,27.7,215,6,44.53333333333333
2017-12-14 04:00:00,25.7,195,5,33.96666666666667
2017-12-14 07:00:00,24.9,205,3,25.4
2017-12-14 10:00:00,29.6,70,1,26.26666666666667
2017-12-14 13:00:00,32.7,0,2,41.0
2017-12-14 16:00:00,31.3,40,3,56.16666666666666
2017-12-14 19:00:00,29.0,100,8,45.76666666666667
2017-12-14 22:00:00,27.7,110,14,26.566666666666663
2017-12-15 01:00:00,24.9,130,6,23.8
2017-12-15 04:00:00,22.7,355,2,35.73333333333333
2017-12-15 07:00:00,22.3,40,3,16.900000000000002
2017-12-15 10:00:00,27.7,55,8,23.633333333333336
2017-12-15 13:00:00,31.8,50,12,39.96666666666667
2017-12-15 16:00:00,31.6,55,16,33.93333333333333
2017-12-15 19:00:00,26.7,75,23,22.366666666666664
2017-12-15 22:00:00,25.1,80,20,12.766666666666666
2017-12-16 01:00:00,23.0,70,20,11.3
2017-12-16 04:00:00,21.9,80,31,20.1
2017-12-16 07:00:00,22.1,90,52,19.9
2017-12-16 10:00:00,26.8,80,57,14.005555555555553
2017-12-16 13:00:00,30.2,70,42,14.005555555555553
2017-12-16 16:00:00,28.2,70,43,12.866666666666667
2017-12-16 19:00:00,25.9,80,36,9.6
2017-12-16 22:00:00,21.7,80,37,10.266666666666667
2017-12-17 01:00:00,19.2,70,32,12.5
2017-12-17 04:00:00,17.6,60,30,21.366666666666664
2017-12-17 07:00:00,17.0,55,30,19.4
2017-12-17 10:00:00,21.8,55,35,18.866666666666664
2017-12-17 13:00:00,25.2,60,32,31.450000000000003
2017-12-17 16:00:00,25.0,60,31,31.9
2017-12-17 19:00:00,20.3,50,28,22.580555555555552
2017-12-17 22:00:00,17.9,20,29,22.580555555555552
2017-12-18 01:00:00,14.7,30,32,33.96666666666666
2017-12-18 04:00:00,12.9,35,32,32.4
2017-12-18 07:00:00,12.4,45,34,30.633333333333336
2017-12-18 10:00:00,18.7,55,35,32.5
2017-12-18 13:00:00,23.2,50,32,38.13333333333333
2017-12-18 16:00:00,23.0,55,30,44.1
2017-12-18 19:00:00,18.1,70,33,42.866666666666674
2017-12-18 22:00:00,15.9,50,37,36.86666666666667
2017-12-19 01:00:00,13.0,50,45,45.93333333333334
2017-12-19 04:00:00,11.3,55,50,101.16666666666669
2017-12-19 07:00:00,11.3,55,56,33.03333333333333
2017-12-19 10:00:00,18.3,55,57,27.633333333333336
2017-12-19 13:00:00,22.1,50,43,43.66666666666666
2017-12-19 16:00:00,22.4,50,45,44.9
2017-12-19 19:00:00,16.3,55,48,34.5
2017-12-19 22:00:00,14.7,45,52,34.733333333333334
2017-12-20 01:00:00,12.0,50,48,58.0
2017-12-20 04:00:00,10.4,55,48,45.93333333333334
2017-12-20 07:00:00,10.5,65,45,30.566666666666663
2017-12-20 10:00:00,17.8,60,41,33.05
2017-12-20 13:00:00,22.1,50,36,42.226190476190474
2017-12-20 16:00:00,22.3,55,37,43.46666666666667
2017-12-20 19:00:00,16.0,70,39,39.8
2017-12-20 22:00:00,14.2,65,35,44.76666666666667
2017-12-21 01:00:00,11.9,75,39,46.43333333333334
2017-12-21 04:00:00,11.2,80,46,37.23333333333333
2017-12-21 07:00:00,11.1,85,52,28.3
2017-12-21 10:00:00,18.2,80,52,28.3
2017-12-21 13:00:00,23.7,85,39,48.650000000000006
2017-12-21 16:00:00,24.2,85,32,60.73333333333333
2017-12-21 19:00:00,19.0,85,36,53.53333333333333
2017-12-21 22:00:00,17.5,70,32,49.70000000000001
2017-12-22 01:00:00,16.0,70,33,48.93333333333334
2017-12-22 04:00:00,15.1,75,33,42.1
2017-12-22 07:00:00,15.3,80,35,33.49999999999999
2017-12-22 10:00:00,22.3,75,30,28.5
2017-12-22 13:00:00,27.5,70,20,38.75
2017-12-22 16:00:00,28.1,55,14,45.35
2017-12-22 19:00:00,22.7,60,9,48.03333333333333
2017-12-22 22:00:00,20.9,25,9,48.7
2017-12-23 01:00:00,19.7,20,11,50.36666666666667
2017-12-23 04:00:00,18.6,30,12,35.6
2017-12-23 07:00:00,18.9,40,10,16.433333333333334
2017-12-23 10:00:00,25.2,35,10,19.73333333333333
2017-12-23 13:00:00,30.2,35,12,31.46666666666667
2017-12-23 16:00:00,30.9,40,11,42.06666666666667
2017-12-23 19:00:00,25.7,85,13,37.2
2017-12-23 22:00:00,23.9,85,13,30.2
2017-12-24 01:00:00,22.2,40,10,32.833333333333336
2017-12-24 04:00:00,20.4,30,19,19.4
2017-12-24 07:00:00,20.2,50,25,14.800000000000002
2017-12-24 10:00:00,26.5,65,40,15.033333333333331
2017-12-24 13:00:00,30.6,60,34,33.53333333333333
2017-12-24 16:00:00,30.1,55,34,28.066666666666663
2017-12-24 19:00:00,24.8,70,33,24.76666666666667
2017-12-24 22:00:00,21.7,40,25,26.83333333333333
2017-12-25 01:00:00,18.4,30,25,35.166666666666664
2017-12-25 04:00:00,16.9,45,30,39.0
2017-12-25 07:00:00,16.2,60,34,34.300000000000004
2017-12-25 10:00:00,22.1,65,37,34.5
2017-12-25 13:00:00,27.0,60,30,52.0
2017-12-25 16:00:00,27.6,60,25,53.06666666666666
2017-12-25 19:00:00,22.1,70,28,51.46666666666667
2017-12-25 22:00:00,20.4,60,30,50.43333333333334
2017-12-26 01:00:00,19.2,65,30,58.0
2017-12-26 04:00:00,18.5,70,32,65.76666666666667
2017-12-26 07:00:00,18.5,75,34,58.8
2017-12-26 10:00:00,20.0,80,35,40.4
2017-12-26 13:00:00,23.9,90,40,46.20000000000001
2017-12-26 16:00:00,22.7,95,48,40.73333333333333
2017-12-26 19:00:00,19.9,90,59,37.66666666666666
2017-12-26 22:00:00,19.3,95,64,34.1
2017-12-27 01:00:00,18.5,100,62,30.96666666666667
2017-12-27 04:00:00,18.3,105,62,27.3
2017-12-27 07:00:00,17.8,110,62,24.166666666666668
2017-12-27 10:00:00,17.9,115,55,26.666666666666668
2017-12-27 13:00:00,18.8,135,37,29.666666666666668
2017-12-27 16:00:00,19.1,120,33,26.136111111111116
2017-12-27 19:00:00,18.8,105,34,26.136111111111116
2017-12-27 22:00:00,19.0,105,31,18.05
2017-12-28 01:00:00,19.0,105,32,19.8
2017-12-28 04:00:00,18.7,115,38,16.1
2017-12-28 07:00:00,19.0,125,39,13.766666666666666
2017-12-28 10:00:00,23.4,120,30,16.333333333333336
2017-12-28 13:00:00,28.4,80,20,23.633333333333336
2017-12-28 16:00:00,29.3,65,20,24.166666666666668
2017-12-28 19:00:00,24.8,85,26,21.1
2017-12-28 22:00:00,22.5,80,28,21.366666666666664
2017-12-29 01:00:00,20.6,80,29,24.96666666666667
2017-12-29 04:00:00,19.9,85,27,21.2
2017-12-29 07:00:00,19.8,90,29,11.666666666666666
2017-12-29 10:00:00,26.0,95,31,11.966666666666669
2017-12-29 13:00:00,31.2,75,23,20.4
2017-12-29 16:00:00,30.6,70,22,17.7
2017-12-29 19:00:00,27.3,75,30,16.133333333333336
2017-12-29 22:00:00,25.2,60,30,14.45
2017-12-30 01:00:00,22.6,75,30,16.599999999999998
2017-12-30 04:00:00,21.5,90,35,12.9
2017-12-30 07:00:00,21.2,90,40,7.866666666666666
2017-12-30 10:00:00,27.1,80,45,9.566666666666668
2017-12-30 13:00:00,31.0,70,36,16.066666666666666
2017-12-30 16:00:00,31.0,70,34,13.933333333333335
2017-12-30 19:00:00,27.4,65,34,11.1
2017-12-30 22:00:00,24.3,65,35,11.6
2017-12-31 01:00:00,22.0,80,53,14.866666666666664
2017-12-31 04:00:00,21.0,85,55,10.766666666666666
2017-12-31 07:00:00,20.6,85,56,7.766666666666667
2017-12-31 10:00:00,25.1,85,54,10.833333333333334
2017-12-31 13:00:00,28.6,75,41,18.33333333333333
2017-12-31 16:00:00,28.7,70,36,14.85
2017-12-31 19:00:00,23.3,65,36,16.133333333333333
2017-12-31 22:00:00,20.6,65,32,15.566666666666668
2018-01-01 01:00:00,19.1,75,28,16.433333333333334
2018-01-01 04:00:00,18.0,75,28,13.300000000000002
2018-01-01 07:00:00,17.8,75,29,14.333333333333334
2018-01-01 10:00:00,24.0,75,29,13.433333333333332
2018-01-01 13:00:00,28.3,75,23,22.433333333333334
2018-01-01 16:00:00,29.1,70,19,26.3
2018-01-01 19:00:00,23.8,75,23,17.833333333333332
2018-01-01 22:00:00,21.7,55,19,15.766666666666666
2018-01-02 01:00:00,19.7,55,21,21.9
2018-01-02 04:00:00,18.6,60,25,23.0
2018-01-02 07:00:00,18.4,70,28,16.0
2018-01-02 10:00:00,24.8,80,30,17.933333333333334
2018-01-02 13:00:00,28.6,75,25,32.46666666666667
2018-01-02 16:00:00,29.4,70,22,33.99999999999999
2018-01-02 19:00:00,24.4,80,26,24.9
2018-01-02 22:00:00,22.5,65,23,24.2
2018-01-03 01:00:00,20.4,65,28,26.399999999999995
2018-01-03 04:00:00,19.4,75,24,22.73333333333333
2018-01-03 07:00:00,19.4,85,23,18.6
2018-01-03 10:00:00,25.6,90,27,18.7
2018-01-03 13:00:00,29.6,75,20,20.1
2018-01-03 16:00:00,30.5,75,17,31.16666666666666
2018-01-03 19:00:00,26.3,80,19,25.600000000000005
2018-01-03 22:00:00,24.1,65,13,20.566666666666663
2018-01-04 01:00:00,21.9,50,10,27.4
2018-01-04 04:00:00,20.8,45,12,16.8
2018-01-04 07:00:00,20.5,65,14,18.0
2018-01-04 10:00:00,26.3,75,14,17.033333333333335
2018-01-04 13:00:00,30.0,70,13,61.9
2018-01-04 16:00:00,31.1,60,11,27.65
2018-01-04 19:00:00,27.0,75,13,32.2
2018-01-04 22:00:00,25.2,90,14,39.86666666666667
2018-01-05 01:00:00,23.8,80,8,37.56666666666666
2018-01-05 04:00:00,22.3,30,9,21.46666666666667
2018-01-05 07:00:00,22.1,55,10,24.76666666666667
2018-01-05 10:00:00,27.9,70,13,31.33333333333333
