,PM2.5,Temp(C),WindDir,Wind Speed(km/h)
2017-08-06 06:00:00,16.1,26.2,180.0,22.0
2017-08-06 07:00:00,15.2,26.5,195.0,24.0
2017-08-06 08:00:00,14.3,26.5,195.0,24.0
2017-08-06 09:00:00,8.8,26.5,195.0,24.0
2017-08-06 10:00:00,10.0,29.2,200.0,24.0
2017-08-06 11:00:00,13.9,29.2,200.0,24.0
2017-08-06 12:00:00,13.8,29.2,200.0,24.0
2017-08-06 13:00:00,13.2,30.3,210.0,19.0
2017-08-06 14:00:00,18.0,30.3,210.0,19.0
2017-08-06 15:00:00,19.4,30.3,210.0,19.0
2017-08-06 16:00:00,19.2,29.6,220.0,19.0
2017-08-06 17:00:00,20.6,29.6,220.0,19.0
2017-08-06 18:00:00,22.3,29.6,220.0,19.0
2017-08-06 19:00:00,21.4,27.1,215.0,14.0
2017-08-06 20:00:00,18.0,27.1,215.0,14.0
2017-08-06 21:00:00,17.6,27.1,215.0,14.0
2017-08-06 22:00:00,20.0,26.7,200.0,13.0
2017-08-06 23:00:00,17.4,26.7,200.0,13.0
2017-08-07 00:00:00,15.3,26.7,200.0,13.0
2017-08-07 01:00:00,16.5,25.9,185.0,12.0
2017-08-07 02:00:00,19.6,25.9,185.0,12.0
2017-08-07 03:00:00,22.1,25.9,185.0,12.0
2017-08-07 04:00:00,26.7,25.7,215.0,11.0
2017-08-07 05:00:00,25.4,25.7,215.0,11.0
2017-08-07 06:00:00,20.3,25.7,215.0,11.0
2017-08-07 07:00:00,16.0,26.3,255.0,5.0
2017-08-07 08:00:00,14.1,26.3,255.0,5.0
2017-08-07 09:00:00,15.4,26.3,255.0,5.0
2017-08-07 10:00:00,12.7,29.0,295.0,4.0
2017-08-07 11:00:00,12.4,29.0,295.0,4.0
2017-08-07 12:00:00,12.9,29.0,295.0,4.0
2017-08-07 13:00:00,15.6,30.4,245.0,7.0
2017-08-07 14:00:00,16.4,30.4,245.0,7.0
2017-08-07 15:00:00,17.1,30.4,245.0,7.0
2017-08-07 16:00:00,19.9,29.9,255.0,14.0
2017-08-07 17:00:00,20.7,29.9,255.0,14.0
2017-08-07 18:00:00,20.1,29.9,255.0,14.0
2017-08-07 19:00:00,22.1,27.7,280.0,10.0
2017-08-07 20:00:00,24.4,27.7,280.0,10.0
2017-08-07 21:00:00,26.5,27.7,280.0,10.0
2017-08-07 22:00:00,23.0,27.3,295.0,6.0
2017-08-07 23:00:00,15.6,27.3,295.0,6.0
2017-08-08 00:00:00,12.8,27.3,295.0,6.0
2017-08-08 01:00:00,14.8,26.7,285.0,8.0
2017-08-08 02:00:00,16.8,26.7,285.0,8.0
2017-08-08 03:00:00,19.4,26.7,285.0,8.0
2017-08-08 04:00:00,22.4,26.2,270.0,10.0
2017-08-08 05:00:00,22.1,26.2,270.0,10.0
2017-08-08 06:00:00,17.5,26.2,270.0,10.0
2017-08-08 07:00:00,16.4,26.6,280.0,3.0
2017-08-08 08:00:00,12.9,26.6,280.0,3.0
2017-08-08 09:00:00,9.9,26.6,280.0,3.0
2017-08-08 10:00:00,9.6,29.0,275.0,8.0
2017-08-08 11:00:00,9.6,29.0,275.0,8.0
2017-08-08 12:00:00,9.0,29.0,275.0,8.0
2017-08-08 13:00:00,9.1,31.1,265.0,14.0
2017-08-08 14:00:00,9.2,31.1,265.0,14.0
2017-08-08 15:00:00,9.2,31.1,265.0,14.0
2017-08-08 16:00:00,11.0,30.1,265.0,19.0
2017-08-08 17:00:00,12.4,30.1,265.0,19.0
2017-08-08 18:00:00,12.8,30.1,265.0,19.0
2017-08-08 19:00:00,10.0,27.9,280.0,8.0
2017-08-08 20:00:00,9.3,27.9,280.0,8.0
2017-08-08 21:00:00,11.6,27.9,280.0,8.0
2017-08-08 22:00:00,13.3,27.0,275.0,4.0
2017-08-08 23:00:00,13.8,27.0,275.0,4.0
2017-08-09 00:00:00,15.5,27.0,275.0,4.0
2017-08-09 01:00:00,15.7,26.3,145.0,13.0
2017-08-09 02:00:00,17.2,26.3,145.0,13.0
2017-08-09 03:00:00,19.2,26.3,145.0,13.0
2017-08-09 04:00:00,16.6,25.7,175.0,11.0
2017-08-09 05:00:00,14.7,25.7,175.0,11.0
2017-08-09 06:00:00,13.6,25.7,175.0,11.0
2017-08-09 07:00:00,11.7,26.1,190.0,4.0
2017-08-09 08:00:00,9.1,26.1,190.0,4.0
2017-08-09 09:00:00,9.5,26.1,190.0,4.0
2017-08-09 10:00:00,10.2,29.3,260.0,7.0
2017-08-09 11:00:00,11.3,29.3,260.0,7.0
2017-08-09 12:00:00,14.1,29.3,260.0,7.0
2017-08-09 13:00:00,15.3,31.1,265.0,8.0
2017-08-09 14:00:00,17.5,31.1,265.0,8.0
2017-08-09 15:00:00,17.0,31.1,265.0,8.0
2017-08-09 16:00:00,13.5,29.9,275.0,9.0
2017-08-09 17:00:00,16.4,29.9,275.0,9.0
2017-08-09 18:00:00,18.4,29.9,275.0,9.0
2017-08-09 19:00:00,17.4,27.3,270.0,4.0
2017-08-09 20:00:00,14.6,27.3,270.0,4.0
2017-08-09 21:00:00,12.6,27.3,270.0,4.0
2017-08-09 22:00:00,10.1,26.6,260.0,5.0
2017-08-09 23:00:00,11.9,26.6,260.0,5.0
2017-08-10 00:00:00,15.7,26.6,260.0,5.0
2017-08-10 01:00:00,17.8,26.3,195.0,3.0
2017-08-10 02:00:00,19.1,26.3,195.0,3.0
2017-08-10 03:00:00,18.7,26.3,195.0,3.0
2017-08-10 04:00:00,18.1,25.7,250.0,5.0
2017-08-10 05:00:00,17.7,25.7,250.0,5.0
2017-08-10 06:00:00,16.7,25.7,250.0,5.0
2017-08-10 07:00:00,13.5,26.1,220.0,5.0
2017-08-10 08:00:00,8.7,26.1,220.0,5.0
2017-08-10 09:00:00,8.8,26.1,220.0,5.0
2017-08-10 10:00:00,8.9,28.8,240.0,7.0
2017-08-10 11:00:00,10.7,28.8,240.0,7.0
2017-08-10 12:00:00,11.2,28.8,240.0,7.0
2017-08-10 13:00:00,12.0,31.2,245.0,8.0
2017-08-10 14:00:00,15.0,31.2,245.0,8.0
2017-08-10 15:00:00,16.3,31.2,245.0,8.0
2017-08-10 16:00:00,18.1,30.5,295.0,11.0
2017-08-10 17:00:00,17.1,30.5,295.0,11.0
2017-08-10 18:00:00,13.8,30.5,295.0,11.0
2017-08-10 19:00:00,11.5,27.5,320.0,8.0
2017-08-10 20:00:00,8.7,27.5,320.0,8.0
2017-08-10 21:00:00,10.3,27.5,320.0,8.0
2017-08-10 22:00:00,12.4,26.9,285.0,7.0
2017-08-10 23:00:00,12.9,26.9,285.0,7.0
2017-08-11 00:00:00,12.9,26.9,285.0,7.0
2017-08-11 01:00:00,13.8,26.5,230.0,5.0
2017-08-11 02:00:00,14.0,26.5,230.0,5.0
2017-08-11 03:00:00,15.3,26.5,230.0,5.0
2017-08-11 04:00:00,15.1,25.7,260.0,6.0
2017-08-11 05:00:00,14.5,25.7,260.0,6.0
2017-08-11 06:00:00,11.8,25.7,260.0,6.0
2017-08-11 07:00:00,10.6,26.0,250.0,7.0
2017-08-11 08:00:00,9.3,26.0,250.0,7.0
2017-08-11 09:00:00,12.0,26.0,250.0,7.0
2017-08-11 10:00:00,10.4,29.2,260.0,14.0
2017-08-11 11:00:00,9.1,29.2,260.0,14.0
2017-08-11 12:00:00,10.9,29.2,260.0,14.0
2017-08-11 13:00:00,13.3,30.8,285.0,14.0
2017-08-11 14:00:00,14.8,30.8,285.0,14.0
2017-08-11 15:00:00,13.5,30.8,285.0,14.0
2017-08-11 16:00:00,14.5,31.0,285.0,21.0
2017-08-11 17:00:00,14.5,31.0,285.0,21.0
2017-08-11 18:00:00,15.1,31.0,285.0,21.0
2017-08-11 19:00:00,17.4,27.4,225.0,9.0
2017-08-11 20:00:00,14.3,27.4,225.0,9.0
2017-08-11 21:00:00,11.5,27.4,225.0,9.0
2017-08-11 22:00:00,10.6,26.6,220.0,8.0
2017-08-11 23:00:00,11.7,26.6,220.0,8.0
2017-08-12 00:00:00,13.6,26.6,220.0,8.0
2017-08-12 01:00:00,14.3,26.0,235.0,11.0
2017-08-12 02:00:00,13.2,26.0,235.0,11.0
2017-08-12 03:00:00,14.0,26.0,235.0,11.0
2017-08-12 04:00:00,16.2,25.6,265.0,11.0
2017-08-12 05:00:00,15.5,25.6,265.0,11.0
2017-08-12 06:00:00,10.6,25.6,265.0,11.0
2017-08-12 07:00:00,7.8,26.2,5.0,6.0
2017-08-12 08:00:00,8.5,26.2,5.0,6.0
2017-08-12 09:00:00,12.7,26.2,5.0,6.0
2017-08-12 10:00:00,13.5,29.0,325.0,2.0
2017-08-12 11:00:00,13.5,29.0,325.0,2.0
2017-08-12 12:00:00,11.5,29.0,325.0,2.0
2017-08-12 13:00:00,9.6,29.9,270.0,9.0
2017-08-12 14:00:00,9.0,29.9,270.0,9.0
2017-08-12 15:00:00,9.9,29.9,270.0,9.0
2017-08-12 16:00:00,10.6,29.1,280.0,11.0
2017-08-12 17:00:00,11.4,29.1,280.0,11.0
2017-08-12 18:00:00,11.4,29.1,280.0,11.0
2017-08-12 19:00:00,8.2,27.4,285.0,9.0
2017-08-12 20:00:00,8.6,27.4,285.0,9.0
2017-08-12 21:00:00,10.4,27.4,285.0,9.0
2017-08-12 22:00:00,10.9,26.2,295.0,9.0
2017-08-12 23:00:00,10.2,26.2,295.0,9.0
2017-08-13 00:00:00,11.5,26.2,295.0,9.0
2017-08-13 01:00:00,13.2,25.6,295.0,7.0
2017-08-13 02:00:00,12.0,25.6,295.0,7.0
2017-08-13 03:00:00,13.1,25.6,295.0,7.0
2017-08-13 04:00:00,13.4,25.2,300.0,10.0
2017-08-13 05:00:00,12.7,25.2,300.0,10.0
2017-08-13 06:00:00,11.1,25.2,300.0,10.0
2017-08-13 07:00:00,9.5,25.7,360.0,6.0
2017-08-13 08:00:00,9.5,25.7,360.0,6.0
2017-08-13 09:00:00,7.8,25.7,360.0,6.0
2017-08-13 10:00:00,9.2,28.5,355.0,2.0
2017-08-13 11:00:00,8.9,28.5,355.0,2.0
2017-08-13 12:00:00,11.0,28.5,355.0,2.0
2017-08-13 13:00:00,11.6,29.9,250.0,2.0
2017-08-13 14:00:00,14.4,29.9,250.0,2.0
2017-08-13 15:00:00,16.0,29.9,250.0,2.0
2017-08-13 16:00:00,15.2,28.9,260.0,2.0
2017-08-13 17:00:00,14.6,28.9,260.0,2.0
2017-08-13 18:00:00,14.6,28.9,260.0,2.0
2017-08-13 19:00:00,15.3,27.1,200.0,3.0
2017-08-13 20:00:00,13.0,27.1,200.0,3.0
2017-08-13 21:00:00,11.7,27.1,200.0,3.0
2017-08-13 22:00:00,9.8,26.3,195.0,6.0
2017-08-13 23:00:00,10.7,26.3,195.0,6.0
2017-08-14 00:00:00,8.9,26.3,195.0,6.0
2017-08-14 01:00:00,7.6,25.8,125.0,7.0
2017-08-14 02:00:00,9.9,25.8,125.0,7.0
2017-08-14 03:00:00,13.6,25.8,125.0,7.0
2017-08-14 04:00:00,17.6,25.3,160.0,8.0
2017-08-14 05:00:00,16.9,25.3,160.0,8.0
2017-08-14 06:00:00,13.3,25.3,160.0,8.0
2017-08-14 07:00:00,10.4,25.8,195.0,7.0
2017-08-14 08:00:00,6.0,25.8,195.0,7.0
2017-08-14 09:00:00,7.2,25.8,195.0,7.0
2017-08-14 10:00:00,6.8,28.6,215.0,9.0
2017-08-14 11:00:00,7.4,28.6,215.0,9.0
2017-08-14 12:00:00,7.3,28.6,215.0,9.0
2017-08-14 13:00:00,7.7,30.9,175.0,14.0
2017-08-14 14:00:00,7.6,30.9,175.0,14.0
2017-08-14 15:00:00,14.8,30.9,175.0,14.0
2017-08-14 16:00:00,15.6,29.7,215.0,14.0
2017-08-14 17:00:00,14.7,29.7,215.0,14.0
2017-08-14 18:00:00,11.417391304347827,29.7,215.0,14.0
2017-08-14 19:00:00,13.0,27.3,245.0,15.0
2017-08-14 20:00:00,16.4,27.3,245.0,15.0
2017-08-14 21:00:00,15.4,27.3,245.0,15.0
2017-08-14 22:00:00,11.3,26.6,240.0,16.0
2017-08-14 23:00:00,13.2,26.6,240.0,16.0
2017-08-15 00:00:00,13.5,26.6,240.0,16.0
2017-08-15 01:00:00,11.9,26.3,200.0,20.0
2017-08-15 02:00:00,10.8,26.3,200.0,20.0
2017-08-15 03:00:00,10.8,26.3,200.0,20.0
2017-08-15 04:00:00,10.2,25.7,210.0,22.0
2017-08-15 05:00:00,9.8,25.7,210.0,22.0
2017-08-15 06:00:00,10.7,25.7,210.0,22.0
2017-08-15 07:00:00,11.5,25.6,240.0,18.0
2017-08-15 08:00:00,15.5,25.6,240.0,18.0
2017-08-15 09:00:00,15.9,25.6,240.0,18.0
2017-08-15 10:00:00,7.5,27.2,250.0,29.0
2017-08-15 11:00:00,8.2,27.2,250.0,29.0
2017-08-15 12:00:00,11.4,27.2,250.0,29.0
2017-08-15 13:00:00,11.8,28.9,250.0,35.0
2017-08-15 14:00:00,9.5,28.9,250.0,35.0
2017-08-15 15:00:00,9.8,28.9,250.0,35.0
2017-08-15 16:00:00,12.2,28.4,255.0,44.0
2017-08-15 17:00:00,10.3,28.4,255.0,44.0
2017-08-15 18:00:00,7.9,28.4,255.0,44.0
2017-08-15 19:00:00,8.6,26.7,260.0,53.0
2017-08-15 20:00:00,8.9,26.7,260.0,53.0
2017-08-15 21:00:00,8.9,26.7,260.0,53.0
2017-08-15 22:00:00,9.6,26.2,265.0,56.0
2017-08-15 23:00:00,12.3,26.2,265.0,56.0
2017-08-16 00:00:00,12.0,26.2,265.0,56.0
2017-08-16 01:00:00,11.5,25.7,265.0,49.0
2017-08-16 02:00:00,13.4,25.7,265.0,49.0
2017-08-16 03:00:00,19.4,25.7,265.0,49.0
2017-08-16 04:00:00,22.2,25.1,265.0,54.0
2017-08-16 05:00:00,20.3,25.1,265.0,54.0
2017-08-16 06:00:00,16.3,25.1,265.0,54.0
2017-08-16 07:00:00,13.0,25.9,260.0,47.0
2017-08-16 08:00:00,8.5,25.9,260.0,47.0
2017-08-16 09:00:00,7.9,25.9,260.0,47.0
2017-08-16 10:00:00,9.6,28.3,265.0,52.0
2017-08-16 11:00:00,7.7,28.3,265.0,52.0
2017-08-16 12:00:00,10.0,28.3,265.0,52.0
2017-08-16 13:00:00,10.0,29.4,280.0,49.0
2017-08-16 14:00:00,14.2,29.4,280.0,49.0
2017-08-16 15:00:00,17.8,29.4,280.0,49.0
2017-08-16 16:00:00,16.1,29.8,275.0,47.0
2017-08-16 17:00:00,12.7,29.8,275.0,47.0
2017-08-16 18:00:00,11.2,29.8,275.0,47.0
2017-08-16 19:00:00,9.7,27.7,285.0,58.0
2017-08-16 20:00:00,9.7,27.7,285.0,58.0
2017-08-16 21:00:00,9.7,27.7,285.0,58.0
2017-08-16 22:00:00,13.2,26.7,280.0,55.0
2017-08-16 23:00:00,14.6,26.7,280.0,55.0
2017-08-17 00:00:00,13.9,26.7,280.0,55.0
2017-08-17 01:00:00,13.599999999999998,25.6,275.0,50.0
2017-08-17 02:00:00,12.8,25.6,275.0,50.0
2017-08-17 03:00:00,16.1,25.6,275.0,50.0
2017-08-17 04:00:00,16.8,25.0,270.0,52.0
2017-08-17 05:00:00,12.2,25.0,270.0,52.0
2017-08-17 06:00:00,9.7,25.0,270.0,52.0
2017-08-17 07:00:00,8.6,26.1,270.0,50.0
2017-08-17 08:00:00,9.2,26.1,270.0,50.0
2017-08-17 09:00:00,9.7,26.1,270.0,50.0
2017-08-17 10:00:00,11.3,29.0,260.0,49.0
2017-08-17 11:00:00,11.0,29.0,260.0,49.0
2017-08-17 12:00:00,11.2,29.0,260.0,49.0
2017-08-17 13:00:00,12.5,30.5,270.0,46.0
2017-08-17 14:00:00,11.7,30.5,270.0,46.0
2017-08-17 15:00:00,13.599999999999998,30.5,270.0,46.0
2017-08-17 16:00:00,14.2,30.8,270.0,38.0
2017-08-17 17:00:00,14.5,30.8,270.0,38.0
2017-08-17 18:00:00,15.8,30.8,270.0,38.0
2017-08-17 19:00:00,13.599999999999998,27.8,290.0,46.0
2017-08-17 20:00:00,18.2,27.8,290.0,46.0
2017-08-17 21:00:00,18.9,27.8,290.0,46.0
2017-08-17 22:00:00,18.9,26.5,285.0,47.0
2017-08-17 23:00:00,18.4,26.5,285.0,47.0
2017-08-18 00:00:00,17.1,26.5,285.0,47.0
2017-08-18 01:00:00,17.2,25.7,275.0,44.0
2017-08-18 02:00:00,20.6,25.7,275.0,44.0
2017-08-18 03:00:00,21.7,25.7,275.0,44.0
2017-08-18 04:00:00,19.7,25.2,275.0,45.0
2017-08-18 05:00:00,16.8,25.2,275.0,45.0
2017-08-18 06:00:00,14.2,25.2,275.0,45.0
2017-08-18 07:00:00,13.8,26.0,275.0,37.0
2017-08-18 08:00:00,13.6,26.0,275.0,37.0
2017-08-18 09:00:00,13.1,26.0,275.0,37.0
2017-08-18 10:00:00,10.8,28.0,270.0,33.0
2017-08-18 11:00:00,11.7,28.0,270.0,33.0
2017-08-18 12:00:00,9.8,28.0,270.0,33.0
2017-08-18 13:00:00,11.8,29.5,275.0,34.0
2017-08-18 14:00:00,16.0,29.5,275.0,34.0
2017-08-18 15:00:00,27.9,29.5,275.0,34.0
2017-08-18 16:00:00,21.1,30.0,280.0,30.0
2017-08-18 17:00:00,17.4,30.0,280.0,30.0
2017-08-18 18:00:00,17.0,30.0,280.0,30.0
2017-08-18 19:00:00,18.3,28.0,295.0,26.0
2017-08-18 20:00:00,17.8,28.0,295.0,26.0
2017-08-18 21:00:00,17.1,28.0,295.0,26.0
2017-08-18 22:00:00,15.8,27.0,300.0,24.0
2017-08-18 23:00:00,18.4,27.0,300.0,24.0
2017-08-19 00:00:00,18.0,27.0,300.0,24.0
2017-08-19 01:00:00,18.3,26.4,265.0,19.0
2017-08-19 02:00:00,18.0,26.4,265.0,19.0
2017-08-19 03:00:00,19.9,26.4,265.0,19.0
2017-08-19 04:00:00,19.6,25.6,275.0,20.0
2017-08-19 05:00:00,18.2,25.6,275.0,20.0
2017-08-19 06:00:00,15.5,25.6,275.0,20.0
2017-08-19 07:00:00,15.5,26.4,280.0,15.0
2017-08-19 08:00:00,15.3,26.4,280.0,15.0
2017-08-19 09:00:00,13.6,26.4,280.0,15.0
2017-08-19 10:00:00,12.8,29.1,275.0,16.0
2017-08-19 11:00:00,13.0,29.1,275.0,16.0
2017-08-19 12:00:00,15.3,29.1,275.0,16.0
2017-08-19 13:00:00,17.9,31.1,275.0,16.0
2017-08-19 14:00:00,21.0,31.1,275.0,16.0
2017-08-19 15:00:00,22.2,31.1,275.0,16.0
2017-08-19 16:00:00,23.7,30.0,260.0,22.0
2017-08-19 17:00:00,22.7,30.0,260.0,22.0
2017-08-19 18:00:00,20.8,30.0,260.0,22.0
2017-08-19 19:00:00,16.9,27.7,270.0,21.0
2017-08-19 20:00:00,17.8,27.7,270.0,21.0
2017-08-19 21:00:00,20.4,27.7,270.0,21.0
2017-08-19 22:00:00,19.7,26.8,275.0,16.0
2017-08-19 23:00:00,18.2,26.8,275.0,16.0
2017-08-20 00:00:00,17.4,26.8,275.0,16.0
2017-08-20 01:00:00,16.9,26.1,245.0,18.0
2017-08-20 02:00:00,17.8,26.1,245.0,18.0
2017-08-20 03:00:00,18.7,26.1,245.0,18.0
2017-08-20 04:00:00,20.6,25.6,255.0,27.0
2017-08-20 05:00:00,18.6,25.6,255.0,27.0
2017-08-20 06:00:00,16.6,25.6,255.0,27.0
2017-08-20 07:00:00,15.3,26.1,270.0,32.0
2017-08-20 08:00:00,17.3,26.1,270.0,32.0
2017-08-20 09:00:00,15.6,26.1,270.0,32.0
2017-08-20 10:00:00,12.3,29.4,265.0,33.0
2017-08-20 11:00:00,13.1,29.4,265.0,33.0
2017-08-20 12:00:00,11.7,29.4,265.0,33.0
2017-08-20 13:00:00,12.6,31.8,270.0,26.0
2017-08-20 14:00:00,17.0,31.8,270.0,26.0
2017-08-20 15:00:00,29.7,31.8,270.0,26.0
2017-08-20 16:00:00,28.9,32.0,260.0,22.0
2017-08-20 17:00:00,29.2,32.0,260.0,22.0
2017-08-20 18:00:00,31.7,32.0,260.0,22.0
2017-08-20 19:00:00,32.0,28.7,295.0,21.0
2017-08-20 20:00:00,32.8,28.7,295.0,21.0
2017-08-20 21:00:00,30.8,28.7,295.0,21.0
2017-08-20 22:00:00,29.4,27.4,290.0,26.0
2017-08-20 23:00:00,32.1,27.4,290.0,26.0
2017-08-21 00:00:00,33.5,27.4,290.0,26.0
2017-08-21 01:00:00,36.2,26.4,245.0,27.0
2017-08-21 02:00:00,37.8,26.4,245.0,27.0
2017-08-21 03:00:00,41.7,26.4,245.0,27.0
2017-08-21 04:00:00,38.0,25.7,255.0,31.0
2017-08-21 05:00:00,27.8,25.7,255.0,31.0
2017-08-21 06:00:00,21.5,25.7,255.0,31.0
2017-08-21 07:00:00,16.4,26.4,280.0,34.0
2017-08-21 08:00:00,11.8,26.4,280.0,34.0
2017-08-21 09:00:00,13.5,26.4,280.0,34.0
2017-08-21 10:00:00,14.9,29.6,270.0,36.0
2017-08-21 11:00:00,13.4,29.6,270.0,36.0
2017-08-21 12:00:00,13.6,29.6,270.0,36.0
2017-08-21 13:00:00,13.8,30.9,275.0,31.0
2017-08-21 14:00:00,12.2,30.9,275.0,31.0
2017-08-21 15:00:00,16.1,30.9,275.0,31.0
2017-08-21 16:00:00,18.9,31.4,270.0,31.0
2017-08-21 17:00:00,19.1,31.4,270.0,31.0
2017-08-21 18:00:00,21.4,31.4,270.0,31.0
2017-08-21 19:00:00,24.2,28.2,285.0,30.0
2017-08-21 20:00:00,26.3,28.2,285.0,30.0
2017-08-21 21:00:00,28.0,28.2,285.0,30.0
2017-08-21 22:00:00,26.6,27.2,275.0,34.0
2017-08-21 23:00:00,27.5,27.2,275.0,34.0
2017-08-22 00:00:00,24.4,27.2,275.0,34.0
2017-08-22 01:00:00,25.2,26.3,250.0,35.0
2017-08-22 02:00:00,27.3,26.3,250.0,35.0
2017-08-22 03:00:00,27.3,26.3,250.0,35.0
2017-08-22 04:00:00,27.5,25.8,260.0,39.0
2017-08-22 05:00:00,24.1,25.8,260.0,39.0
2017-08-22 06:00:00,19.5,25.8,260.0,39.0
2017-08-22 07:00:00,17.4,26.4,265.0,35.0
2017-08-22 08:00:00,16.7,26.4,265.0,35.0
2017-08-22 09:00:00,14.9,26.4,265.0,35.0
2017-08-22 10:00:00,13.4,29.3,260.0,35.0
2017-08-22 11:00:00,12.1,29.3,260.0,35.0
2017-08-22 12:00:00,11.7,29.3,260.0,35.0
2017-08-22 13:00:00,12.2,31.1,270.0,35.0
2017-08-22 14:00:00,17.0,31.1,270.0,35.0
2017-08-22 15:00:00,19.7,31.1,270.0,35.0
2017-08-22 16:00:00,20.1,32.0,270.0,29.0
2017-08-22 17:00:00,23.5,32.0,270.0,29.0
2017-08-22 18:00:00,24.3,32.0,270.0,29.0
2017-08-22 19:00:00,22.2,29.0,275.0,29.0
2017-08-22 20:00:00,22.2,29.0,275.0,29.0
2017-08-22 21:00:00,21.6,29.0,275.0,29.0
2017-08-22 22:00:00,21.2,27.3,270.0,31.0
2017-08-22 23:00:00,23.6,27.3,270.0,31.0
2017-08-23 00:00:00,24.2,27.3,270.0,31.0
2017-08-23 01:00:00,23.4,26.4,255.0,21.0
2017-08-23 02:00:00,25.8,26.4,255.0,21.0
2017-08-23 03:00:00,26.8,26.4,255.0,21.0
2017-08-23 04:00:00,29.0,25.7,250.0,21.0
2017-08-23 05:00:00,24.9,25.7,250.0,21.0
2017-08-23 06:00:00,22.1,25.7,250.0,21.0
2017-08-23 07:00:00,19.6,26.5,245.0,20.0
2017-08-23 08:00:00,15.4,26.5,245.0,20.0
2017-08-23 09:00:00,14.8,26.5,245.0,20.0
2017-08-23 10:00:00,14.8,29.4,240.0,18.0
2017-08-23 11:00:00,15.5,29.4,240.0,18.0
2017-08-23 12:00:00,16.7,29.4,240.0,18.0
2017-08-23 13:00:00,16.1,31.2,240.0,22.0
2017-08-23 14:00:00,14.9,31.2,240.0,22.0
2017-08-23 15:00:00,15.7,31.2,240.0,22.0
2017-08-23 16:00:00,16.4,31.4,255.0,22.0
2017-08-23 17:00:00,16.6,31.4,255.0,22.0
2017-08-23 18:00:00,18.4,31.4,255.0,22.0
2017-08-23 19:00:00,20.5,28.4,280.0,23.0
2017-08-23 20:00:00,20.5,28.4,280.0,23.0
2017-08-23 21:00:00,23.6,28.4,280.0,23.0
2017-08-23 22:00:00,25.9,27.2,280.0,29.0
2017-08-23 23:00:00,25.7,27.2,280.0,29.0
2017-08-24 00:00:00,23.6,27.2,280.0,29.0
2017-08-24 01:00:00,22.3,26.4,270.0,30.0
2017-08-24 02:00:00,20.7,26.4,270.0,30.0
2017-08-24 03:00:00,24.8,26.4,270.0,30.0
2017-08-24 04:00:00,24.5,25.8,255.0,28.0
2017-08-24 05:00:00,23.4,25.8,255.0,28.0
2017-08-24 06:00:00,21.2,25.8,255.0,28.0
2017-08-24 07:00:00,20.4,26.5,245.0,20.0
2017-08-24 08:00:00,17.9,26.5,245.0,20.0
2017-08-24 09:00:00,19.6,26.5,245.0,20.0
2017-08-24 10:00:00,9.2,29.6,240.0,22.0
2017-08-24 11:00:00,10.4,29.6,240.0,22.0
2017-08-24 12:00:00,12.4,29.6,240.0,22.0
2017-08-24 13:00:00,17.6,31.4,245.0,23.0
2017-08-24 14:00:00,22.0,31.4,245.0,23.0
2017-08-24 15:00:00,20.6,31.4,245.0,23.0
2017-08-24 16:00:00,21.6,31.3,250.0,24.0
2017-08-24 17:00:00,25.1,31.3,250.0,24.0
2017-08-24 18:00:00,28.9,31.3,250.0,24.0
2017-08-24 19:00:00,29.1,28.9,270.0,23.0
2017-08-24 20:00:00,28.9,28.9,270.0,23.0
2017-08-24 21:00:00,29.0,28.9,270.0,23.0
2017-08-24 22:00:00,29.6,27.2,280.0,25.0
2017-08-24 23:00:00,29.1,27.2,280.0,25.0
2017-08-25 00:00:00,29.7,27.2,280.0,25.0
2017-08-25 01:00:00,22.9,26.3,220.0,21.0
2017-08-25 02:00:00,23.1,26.3,220.0,21.0
2017-08-25 03:00:00,30.1,26.3,220.0,21.0
2017-08-25 04:00:00,28.9,25.8,225.0,20.0
2017-08-25 05:00:00,28.1,25.8,225.0,20.0
2017-08-25 06:00:00,29.3,25.8,225.0,20.0
2017-08-25 07:00:00,18.7,26.4,265.0,20.0
2017-08-25 08:00:00,19.9,26.4,265.0,20.0
2017-08-25 09:00:00,17.6,26.4,265.0,20.0
2017-08-25 10:00:00,19.2,29.5,250.0,22.0
2017-08-25 11:00:00,18.9,29.5,250.0,22.0
2017-08-25 12:00:00,18.2,29.5,250.0,22.0
2017-08-25 13:00:00,18.4,30.9,260.0,24.0
2017-08-25 14:00:00,18.4,30.9,260.0,24.0
2017-08-25 15:00:00,18.3,30.9,260.0,24.0
2017-08-25 16:00:00,18.2,31.2,270.0,26.0
2017-08-25 17:00:00,17.8,31.2,270.0,26.0
2017-08-25 18:00:00,16.8,31.2,270.0,26.0
2017-08-25 19:00:00,17.4,28.5,295.0,26.0
2017-08-25 20:00:00,17.1,28.5,295.0,26.0
2017-08-25 21:00:00,17.4,28.5,295.0,26.0
2017-08-25 22:00:00,17.2,27.2,290.0,24.0
2017-08-25 23:00:00,17.4,27.2,290.0,24.0
2017-08-26 00:00:00,18.0,27.2,290.0,24.0
2017-08-26 01:00:00,14.9,26.4,250.0,19.0
2017-08-26 02:00:00,15.0,26.4,250.0,19.0
2017-08-26 03:00:00,16.8,26.4,250.0,19.0
2017-08-26 04:00:00,16.9,26.2,255.0,23.0
2017-08-26 05:00:00,16.5,26.2,255.0,23.0
2017-08-26 06:00:00,16.4,26.2,255.0,23.0
